state,dateweek,candidate_name,pct_estimate_mean,pct_trend_adjusted_mean
New Jersey,25,Joseph R. Biden Jr.,55.14037857142857,55.86021714285715
New Hampshire,25,Joseph R. Biden Jr.,49.143511428571436,49.82040428571428
Nevada,25,Joseph R. Biden Jr.,47.56709285714286,48.113304285714285
National,25,Joseph R. Biden Jr.,50.118638571428576,50.35511857142858
NE-2,25,Joseph R. Biden Jr.,49.49805000000001,50.710455714285715
Montana,25,Joseph R. Biden Jr.,36.90745571428572,37.47995714285714
Missouri,25,Joseph R. Biden Jr.,43.143522857142855,43.50691285714286
Mississippi,25,Joseph R. Biden Jr.,40.449717142857146,40.72113285714285
Minnesota,25,Joseph R. Biden Jr.,50.85220714285714,51.697435714285724
Michigan,25,Joseph R. Biden Jr.,50.371118571428575,50.73359999999999
Massachusetts,25,Joseph R. Biden Jr.,62.723571428571425,63.342235714285714
Maryland,25,Joseph R. Biden Jr.,59.600545714285715,60.228548571428576
Maine,25,Joseph R. Biden Jr.,52.12531428571428,53.130027142857145
Kentucky,25,Joseph R. Biden Jr.,38.28677142857142,38.830957142857145
Kansas,25,Joseph R. Biden Jr.,41.01927285714286,41.54703142857143
Iowa,25,Joseph R. Biden Jr.,44.921195714285716,45.47245857142857
Indiana,25,Joseph R. Biden Jr.,39.07293285714286,39.77863285714285
Georgia,25,Joseph R. Biden Jr.,46.41849571428572,46.90137571428571
Florida,25,Joseph R. Biden Jr.,49.05818,49.60527714285714
Delaware,25,Joseph R. Biden Jr.,55.93115999999999,56.294264285714284
Connecticut,25,Joseph R. Biden Jr.,54.463207142857144,55.3848
Colorado,25,Joseph R. Biden Jr.,52.97678857142858,54.06286571428571
California,25,Joseph R. Biden Jr.,60.30486714285714,60.90793285714285
Arkansas,25,Joseph R. Biden Jr.,45.02384571428571,45.00410571428573
Arizona,25,Joseph R. Biden Jr.,47.12835857142857,47.648475714285716
Alabama,25,Joseph R. Biden Jr.,38.470307142857145,38.802057142857144
Wisconsin,25,Donald Trump,43.37729142857143,42.4218
West Virginia,25,Donald Trump,66.00124571428572,63.53161857142858
Washington,25,Donald Trump,35.31050142857143,33.78505714285715
Virginia,25,Donald Trump,41.88495571428572,39.94340714285714
Utah,25,Donald Trump,47.82213142857143,46.11921857142857
Texas,25,Donald Trump,48.39660285714286,47.23387
Tennessee,25,Donald Trump,53.508759999999995,52.19143857142858
South Carolina,25,Donald Trump,51.960592857142856,50.424548571428566
Pennsylvania,25,Donald Trump,44.980318571428576,43.781027142857134
Oklahoma,25,Donald Trump,58.10079,56.80710428571429
Ohio,25,Donald Trump,47.08337999999999,45.77399857142857
North Dakota,25,Donald Trump,55.91673142857143,53.28586000000001
North Carolina,25,Donald Trump,45.54570142857143,44.88573714285714
New York,25,Donald Trump,33.525752857142855,32.20610285714286
New Mexico,25,Donald Trump,42.49825,40.871739999999996
New Jersey,25,Donald Trump,36.33061285714286,34.75158571428572
New Hampshire,25,Donald Trump,44.97068142857143,42.48113285714286
Nevada,25,Donald Trump,42.38438142857143,40.20963857142857
National,25,Donald Trump,41.70784428571428,41.455772857142854
NE-2,25,Donald Trump,43.48663857142858,42.13812142857143
Montana,25,Donald Trump,50.53862428571428,48.58402285714285
Missouri,25,Donald Trump,50.05539142857143,48.53716714285714
Mississippi,25,Donald Trump,52.47198142857143,51.48026142857143
Minnesota,25,Donald Trump,45.06117714285714,44.17860285714285
Michigan,25,Donald Trump,41.26770428571429,40.792970000000004
Massachusetts,25,Donald Trump,32.50259142857143,31.372972857142855
Maryland,25,Donald Trump,35.13994999999999,33.380318571428575
Maine,25,Donald Trump,42.57256428571429,39.78007
Kentucky,25,Donald Trump,55.94960571428572,55.40226857142857
Kansas,25,Donald Trump,52.87789857142857,51.187450000000005
Iowa,25,Donald Trump,47.74329,46.23631857142857
Indiana,25,Donald Trump,50.30877142857143,49.20330571428572
Georgia,25,Donald Trump,46.78948142857143,46.10120857142857
Florida,25,Donald Trump,43.48341142857142,42.84905000000001
Delaware,25,Donald Trump,40.19581857142857,37.248670000000004
Connecticut,25,Donald Trump,34.87699428571428,33.26258428571428
Colorado,25,Donald Trump,39.094921428571425,37.20768142857143
California,25,Donald Trump,33.11057857142857,31.58246857142857
Arkansas,25,Donald Trump,46.999134285714284,46.94463714285714
Arizona,25,Donald Trump,44.27831142857143,43.69656571428572
Alabama,25,Donald Trump,59.201272857142854,57.200114285714285
Wisconsin,26,Joseph R. Biden Jr.,49.15986285714286,49.64519857142857
West Virginia,26,Joseph R. Biden Jr.,31.061334285714285,32.070144285714285
Washington,26,Joseph R. Biden Jr.,57.44685142857143,58.80026
Virginia,26,Joseph R. Biden Jr.,49.59685999999999,50.89636571428571
Utah,26,Joseph R. Biden Jr.,37.335885714285716,38.50544285714285
Texas,26,Joseph R. Biden Jr.,45.75293428571428,46.56240571428572
Tennessee,26,Joseph R. Biden Jr.,40.13646285714286,40.963342857142855
South Carolina,26,Joseph R. Biden Jr.,42.18058428571429,42.744568571428566
Pennsylvania,26,Joseph R. Biden Jr.,49.33003571428572,49.96014000000001
Oklahoma,26,Joseph R. Biden Jr.,34.937042857142856,35.41673428571429
Ohio,26,Joseph R. Biden Jr.,47.579057142857145,48.3612
North Dakota,26,Joseph R. Biden Jr.,38.02719142857143,39.019912857142856
North Carolina,26,Joseph R. Biden Jr.,46.89477428571429,47.26487142857143
New York,26,Joseph R. Biden Jr.,58.22092142857144,59.340057142857134
New Mexico,26,Joseph R. Biden Jr.,53.55267285714285,54.48610571428571
New Jersey,26,Joseph R. Biden Jr.,55.217555714285716,56.31417857142858
New Hampshire,26,Joseph R. Biden Jr.,49.220757142857146,50.24246571428572
Nevada,26,Joseph R. Biden Jr.,47.63053285714285,48.59963714285714
National,26,Joseph R. Biden Jr.,50.555040000000005,50.77158857142857
NE-2,26,Joseph R. Biden Jr.,49.53454857142857,51.20666999999999
Montana,26,Joseph R. Biden Jr.,36.94240714285714,37.85359285714286
Missouri,26,Joseph R. Biden Jr.,43.17962857142857,43.85715285714286
Mississippi,26,Joseph R. Biden Jr.,40.50269571428572,40.980155714285715
Minnesota,26,Joseph R. Biden Jr.,53.65428142857143,54.37759714285715
Michigan,26,Joseph R. Biden Jr.,50.04815,50.49771571428572
Massachusetts,26,Joseph R. Biden Jr.,62.79599285714285,63.78461142857143
Maryland,26,Joseph R. Biden Jr.,59.63622571428572,60.60684142857143
Maine,26,Joseph R. Biden Jr.,52.15753,53.585682857142864
Kentucky,26,Joseph R. Biden Jr.,38.19038571428571,38.76552142857143
Kansas,26,Joseph R. Biden Jr.,41.08072285714286,41.93492571428572
Iowa,26,Joseph R. Biden Jr.,44.97723571428571,45.89028571428571
Indiana,26,Joseph R. Biden Jr.,39.11188428571429,40.12047428571428
Georgia,26,Joseph R. Biden Jr.,46.676917142857135,47.28393857142857
Florida,26,Joseph R. Biden Jr.,48.98634428571428,49.577798571428566
Delaware,26,Joseph R. Biden Jr.,55.967459999999996,56.75172714285714
Connecticut,26,Joseph R. Biden Jr.,54.56766428571429,55.92852714285715
Colorado,26,Joseph R. Biden Jr.,53.03173857142857,54.58504714285714
California,26,Joseph R. Biden Jr.,60.36436714285715,61.25349714285714
Arkansas,26,Joseph R. Biden Jr.,45.060118571428575,45.28128571428572
Arizona,26,Joseph R. Biden Jr.,47.11497000000001,47.78221285714286
Alabama,26,Joseph R. Biden Jr.,38.77273,39.45338714285714
Wisconsin,26,Donald Trump,42.10134571428572,41.56551714285714
West Virginia,26,Donald Trump,66.00372857142857,63.15909142857142
Washington,26,Donald Trump,35.31216428571428,33.630542857142856
Virginia,26,Donald Trump,41.89424571428572,39.74138142857142
Utah,26,Donald Trump,48.250072857142854,46.33597000000001
Texas,26,Donald Trump,48.004149999999996,46.955501428571424
Tennessee,26,Donald Trump,53.50227285714286,51.919067142857145
South Carolina,26,Donald Trump,51.94143428571429,50.20251714285714
Pennsylvania,26,Donald Trump,43.806524285714296,43.02554285714286
Oklahoma,26,Donald Trump,58.11171857142857,56.652242857142866
Ohio,26,Donald Trump,46.967980000000004,45.68298142857143
North Dakota,26,Donald Trump,55.93941857142857,52.916562857142864
North Carolina,26,Donald Trump,45.33049142857143,44.89993285714286
New York,26,Donald Trump,33.50967714285714,32.048638571428576
New Mexico,26,Donald Trump,42.47199428571429,40.63506
New Jersey,26,Donald Trump,36.31420571428571,34.54557
New Hampshire,26,Donald Trump,44.88853285714286,42.178982857142856
Nevada,26,Donald Trump,42.38080000000001,39.98743857142857
National,26,Donald Trump,41.59010857142857,41.41750285714285
NE-2,26,Donald Trump,43.50979,41.904784285714285
Montana,26,Donald Trump,50.562067142857146,48.26237
Missouri,26,Donald Trump,50.07886,48.33083571428572
Mississippi,26,Donald Trump,52.480101428571416,51.342592857142854
Minnesota,26,Donald Trump,44.49772428571429,43.781060000000004
Michigan,26,Donald Trump,40.844914285714296,40.38854142857143
Massachusetts,26,Donald Trump,32.487049999999996,31.12478142857143
Maryland,26,Donald Trump,35.16207571428571,33.27751000000001
Maine,26,Donald Trump,42.53689000000001,39.23761714285714
Kentucky,26,Donald Trump,56.424162857142846,55.84024714285715
Kansas,26,Donald Trump,52.86682142857142,50.92325857142857
Iowa,26,Donald Trump,47.74406714285713,45.935001428571425
Indiana,26,Donald Trump,50.32463571428571,48.98972857142858
Georgia,26,Donald Trump,46.75564285714285,46.03459142857144
Florida,26,Donald Trump,42.95251857142857,42.38014571428572
Delaware,26,Donald Trump,40.21881571428571,37.048784285714284
Connecticut,26,Donald Trump,34.89057571428571,33.05429285714286
Colorado,26,Donald Trump,39.10435857142857,36.98051857142857
California,26,Donald Trump,33.107704285714284,31.451755714285714
Arkansas,26,Donald Trump,47.022487142857145,46.83791000000001
Arizona,26,Donald Trump,43.76960857142858,43.162411428571424
Alabama,26,Donald Trump,56.41710714285715,54.82310428571429
Wisconsin,27,Joseph R. Biden Jr.,49.40147571428571,49.616075714285714
West Virginia,27,Joseph R. Biden Jr.,31.00175142857143,32.11224285714285
Washington,27,Joseph R. Biden Jr.,57.37809142857143,58.81897285714285
Virginia,27,Joseph R. Biden Jr.,49.52967571428571,50.98854428571429
Utah,27,Joseph R. Biden Jr.,37.27292285714286,38.563564285714286
Texas,27,Joseph R. Biden Jr.,45.75089571428571,46.31815
Tennessee,27,Joseph R. Biden Jr.,40.07083,41.10283285714286
South Carolina,27,Joseph R. Biden Jr.,42.114067142857145,42.85013428571428
Pennsylvania,27,Joseph R. Biden Jr.,49.840129999999995,50.046104285714286
Oklahoma,27,Joseph R. Biden Jr.,34.873810000000006,35.488375714285716
Ohio,27,Joseph R. Biden Jr.,47.45099714285714,48.286191428571435
North Dakota,27,Joseph R. Biden Jr.,37.96380428571428,39.126755714285714
North Carolina,27,Joseph R. Biden Jr.,47.5869,47.83765
New York,27,Joseph R. Biden Jr.,57.97442,58.888074285714275
New Mexico,27,Joseph R. Biden Jr.,53.47145428571428,54.56205857142858
New Jersey,27,Joseph R. Biden Jr.,55.14688571428571,56.37733142857143
New Hampshire,27,Joseph R. Biden Jr.,49.150578571428575,50.35739
Nevada,27,Joseph R. Biden Jr.,47.56275571428572,48.675238571428565
National,27,Joseph R. Biden Jr.,50.844971428571434,50.968408571428576
NE-2,27,Joseph R. Biden Jr.,49.469,51.31627714285714
Montana,27,Joseph R. Biden Jr.,37.66670285714286,38.451255714285715
Missouri,27,Joseph R. Biden Jr.,44.31064285714286,44.95598571428571
Mississippi,27,Joseph R. Biden Jr.,40.43698714285715,41.04855428571428
Minnesota,27,Joseph R. Biden Jr.,53.590219999999995,54.397391428571424
Michigan,27,Joseph R. Biden Jr.,49.90855,50.26518571428572
Massachusetts,27,Joseph R. Biden Jr.,62.73005142857143,63.86132428571428
Maryland,27,Joseph R. Biden Jr.,59.57217714285714,60.60080714285714
Maine,27,Joseph R. Biden Jr.,52.148044285714285,53.644625714285716
Kentucky,27,Joseph R. Biden Jr.,38.124981428571424,38.83459714285714
Kansas,27,Joseph R. Biden Jr.,41.00487857142857,41.99167
Iowa,27,Joseph R. Biden Jr.,44.90800857142857,45.94679
Indiana,27,Joseph R. Biden Jr.,39.04920285714285,40.18046
Georgia,27,Joseph R. Biden Jr.,47.08652857142857,47.68090999999999
Florida,27,Joseph R. Biden Jr.,48.82192714285714,49.21184571428571
Delaware,27,Joseph R. Biden Jr.,55.90234571428571,56.83344857142856
Connecticut,27,Joseph R. Biden Jr.,54.50382285714285,56.02442285714285
Colorado,27,Joseph R. Biden Jr.,53.75713285714285,54.98236571428571
California,27,Joseph R. Biden Jr.,60.3035,61.26889285714286
Arkansas,27,Joseph R. Biden Jr.,44.99497714285714,45.35098142857142
Arizona,27,Joseph R. Biden Jr.,47.073812857142855,47.50487428571429
Alabama,27,Joseph R. Biden Jr.,38.70773285714286,39.52921142857143
Wisconsin,27,Donald Trump,41.59178571428572,41.50206571428571
West Virginia,27,Donald Trump,65.98561714285715,63.174104285714286
Washington,27,Donald Trump,35.283431428571426,33.742850000000004
Virginia,27,Donald Trump,41.869012857142856,39.75474857142857
Utah,27,Donald Trump,48.229169999999996,46.42219571428571
Texas,27,Donald Trump,47.629481428571424,47.158095714285714
Tennessee,27,Donald Trump,53.470055714285714,51.82023428571428
South Carolina,27,Donald Trump,51.90504571428572,50.13321142857143
Pennsylvania,27,Donald Trump,42.12272857142857,42.01824285714286
Oklahoma,27,Donald Trump,58.08685714285714,56.64037428571429
Ohio,27,Donald Trump,46.88603571428572,45.71227571428572
North Dakota,27,Donald Trump,55.92005571428571,52.81409857142857
North Carolina,27,Donald Trump,44.888845714285715,44.68687857142857
New York,27,Donald Trump,33.47006571428572,32.39409571428571
New Mexico,27,Donald Trump,42.42052,40.68398285714286
New Jersey,27,Donald Trump,36.27844857142858,34.52594142857143
New Hampshire,27,Donald Trump,44.84875714285714,42.075045714285714
Nevada,27,Donald Trump,42.347857142857144,40.04641428571428
National,27,Donald Trump,41.514599999999994,41.46176571428571
NE-2,27,Donald Trump,43.49044571428571,41.950244285714284
Montana,27,Donald Trump,50.936978571428575,49.313077142857146
Missouri,27,Donald Trump,49.046211428571425,47.692029999999995
Mississippi,27,Donald Trump,52.45412,51.313431428571434
Minnesota,27,Donald Trump,44.45294428571429,43.82226142857142
Michigan,27,Donald Trump,40.52084142857143,40.283344285714286
Massachusetts,27,Donald Trump,32.45233428571429,31.072851428571425
Maryland,27,Donald Trump,35.14371857142857,33.34384000000001
Maine,27,Donald Trump,42.479641428571426,39.28752714285714
Kentucky,27,Donald Trump,56.383869999999995,55.83270857142857
Kansas,27,Donald Trump,52.826301428571426,50.90027571428571
Iowa,27,Donald Trump,47.71420285714286,45.92398714285714
Indiana,27,Donald Trump,50.29849142857143,48.97689428571429
Georgia,27,Donald Trump,46.52249428571429,45.95470857142857
Florida,27,Donald Trump,42.68969714285714,42.41175
Delaware,27,Donald Trump,40.200100000000006,37.071351428571425
Connecticut,27,Donald Trump,34.86204428571428,33.034464285714286
Colorado,27,Donald Trump,39.18286428571428,37.65929
California,27,Donald Trump,33.07712142857144,31.536732857142855
Arkansas,27,Donald Trump,47.00297285714286,46.88028571428571
Arizona,27,Donald Trump,44.17959571428571,43.91626571428571
Alabama,27,Donald Trump,56.391588571428564,54.78436857142857
Wisconsin,28,Joseph R. Biden Jr.,49.47117000000001,49.56428571428571
West Virginia,28,Joseph R. Biden Jr.,30.99967571428571,32.016920000000006
Washington,28,Joseph R. Biden Jr.,57.36636571428572,58.69387857142857
Virginia,28,Joseph R. Biden Jr.,49.52428428571428,50.88090999999999
Utah,28,Joseph R. Biden Jr.,37.26725285714286,38.48395999999999
Texas,28,Joseph R. Biden Jr.,46.00110142857143,46.21416428571428
Tennessee,28,Joseph R. Biden Jr.,40.06464142857143,41.13673428571428
South Carolina,28,Joseph R. Biden Jr.,42.107504285714285,42.841714285714296
Pennsylvania,28,Joseph R. Biden Jr.,49.53444285714285,49.622040000000005
Oklahoma,28,Joseph R. Biden Jr.,34.86871142857143,35.44879
Ohio,28,Joseph R. Biden Jr.,47.44442142857143,48.17935285714287
North Dakota,28,Joseph R. Biden Jr.,37.95894571428572,39.06057571428572
North Carolina,28,Joseph R. Biden Jr.,48.013287142857145,48.11940428571429
New York,28,Joseph R. Biden Jr.,57.93822999999999,58.73171714285714
New Mexico,28,Joseph R. Biden Jr.,53.449618571428566,54.42168285714286
New Jersey,28,Joseph R. Biden Jr.,55.13812142857143,56.331295714285716
New Hampshire,28,Joseph R. Biden Jr.,49.14418142857142,50.220881428571424
Nevada,28,Joseph R. Biden Jr.,47.55685714285714,48.55134714285714
National,28,Joseph R. Biden Jr.,50.79681999999999,50.77448571428572
NE-2,28,Joseph R. Biden Jr.,49.46418857142857,51.298785714285714
Montana,28,Joseph R. Biden Jr.,37.97788428571429,38.60790000000001
Missouri,28,Joseph R. Biden Jr.,44.503904285714285,45.038892857142855
Mississippi,28,Joseph R. Biden Jr.,40.431738571428575,41.02238285714286
Minnesota,28,Joseph R. Biden Jr.,53.58669857142858,54.30260857142857
Michigan,28,Joseph R. Biden Jr.,49.85941714285715,50.071495714285724
Massachusetts,28,Joseph R. Biden Jr.,62.723400000000005,63.85144857142858
Maryland,28,Joseph R. Biden Jr.,59.567437142857145,60.48182428571429
Maine,28,Joseph R. Biden Jr.,52.59368714285714,53.36600285714286
Kentucky,28,Joseph R. Biden Jr.,38.111401428571426,38.80741714285714
Kansas,28,Joseph R. Biden Jr.,40.98656142857143,41.87860285714286
Iowa,28,Joseph R. Biden Jr.,44.94261285714286,45.78470857142857
Indiana,28,Joseph R. Biden Jr.,39.041781428571426,40.12723714285715
Georgia,28,Joseph R. Biden Jr.,47.03465857142857,47.585234285714286
Florida,28,Joseph R. Biden Jr.,48.669534285714285,48.89369
Delaware,28,Joseph R. Biden Jr.,55.897415714285714,56.67818428571429
Connecticut,28,Joseph R. Biden Jr.,54.496981428571424,55.93444142857142
Colorado,28,Joseph R. Biden Jr.,54.06261,55.13735428571429
California,28,Joseph R. Biden Jr.,60.29850285714286,61.178892857142856
Arkansas,28,Joseph R. Biden Jr.,44.99019285714286,45.28789857142857
Arizona,28,Joseph R. Biden Jr.,47.050720000000005,47.31113142857142
Alaska,28,Joseph R. Biden Jr.,45.0330775,45.0433025
Alabama,28,Joseph R. Biden Jr.,39.033905714285716,39.74932571428571
Wisconsin,28,Donald Trump,41.624967142857145,41.47370857142857
West Virginia,28,Donald Trump,65.98535428571428,63.03399714285714
Washington,28,Donald Trump,35.27607714285715,33.617352857142855
Virginia,28,Donald Trump,41.868165714285716,39.61792142857143
Utah,28,Donald Trump,48.22692,46.31070714285715
Texas,28,Donald Trump,47.32248857142857,47.09542428571428
Tennessee,28,Donald Trump,53.46673857142857,51.80274571428572
South Carolina,28,Donald Trump,51.90134285714286,50.08643142857142
Pennsylvania,28,Donald Trump,42.22189142857143,42.07313428571429
